gene	Rho	N	P	p.adj	stat
OG0012004	0.33621069942612203	32	0.023967679822589266	0.7379564495808381	1.6203740055582094
OG0010333	0.33621069942612203	32	0.023967679822589266	0.7379564495808381	1.6203740055582094
OG0013407	0.34099464101121674	31	0.02435791571803696	0.7379564495808381	1.613359876584415
OG0012408	0.34099464101121674	31	0.02435791571803696	0.7379564495808381	1.613359876584415
OG0011736	0.36232865092627065	27	0.026285452074960036	0.7379564495808381	1.580284549291468
OG0010386	0.3128680669198952	35	0.027589528525118468	0.7379564495808381	1.559255721075325
OG0010651	-0.3128680669198952	35	0.027589528525118468	0.7379564495808381	-1.559255721075325
OG0012919	0.3128680669198952	35	0.027589528525118468	0.7379564495808381	1.559255721075325
OG0012291	-0.3128680669198952	35	0.027589528525118468	0.7379564495808381	-1.559255721075325
OG0011195	0.3128680669198952	35	0.027589528525118468	0.7379564495808381	1.559255721075325
OG0011774	-0.3128680669198952	35	0.027589528525118468	0.7379564495808381	-1.559255721075325
OG0012533	-0.3128680669198952	35	0.027589528525118468	0.7379564495808381	-1.559255721075325
OG0008611	0.3128680669198952	35	0.027589528525118468	0.7379564495808381	1.559255721075325
OG0012110	-0.3128680669198952	35	0.027589528525118468	0.7379564495808381	-1.559255721075325
OG0007659	-0.3128680669198952	35	0.027589528525118468	0.7379564495808381	-1.559255721075325
OG0006849	0.3128680669198952	35	0.027589528525118468	0.7379564495808381	1.559255721075325
OG0005733	0.3128680669198952	35	0.027589528525118468	0.7379564495808381	1.559255721075325
OG0009174	-0.3128680669198952	35	0.027589528525118468	0.7379564495808381	-1.559255721075325
OG0009876	-0.3128680669198952	35	0.027589528525118468	0.7379564495808381	-1.559255721075325
OG0006667	0.31665024819056176	34	0.028108040147151844	0.7379564495808381	1.5511694348247982
OG0014152	-0.31665024819056176	34	0.028108040147151844	0.7379564495808381	-1.5511694348247982
OG0012121	0.31665024819056176	34	0.028108040147151844	0.7379564495808381	1.5511694348247982
OG0013367	-0.31665024819056176	34	0.028108040147151844	0.7379564495808381	-1.5511694348247982
OG0014487	-0.31665024819056176	34	0.028108040147151844	0.7379564495808381	-1.5511694348247982
OG0012975	0.31665024819056176	34	0.028108040147151844	0.7379564495808381	1.5511694348247982
OG0013817	-0.31665024819056176	34	0.028108040147151844	0.7379564495808381	-1.5511694348247982
OG0013365	-0.31665024819056176	34	0.028108040147151844	0.7379564495808381	-1.5511694348247982
OG0010249	-0.31665024819056176	34	0.028108040147151844	0.7379564495808381	-1.5511694348247982
OG0014004	-0.31665024819056176	34	0.028108040147151844	0.7379564495808381	-1.5511694348247982
OG0007523	-0.31665024819056176	34	0.028108040147151844	0.7379564495808381	-1.5511694348247982
OG0012558	0.31665024819056176	34	0.028108040147151844	0.7379564495808381	1.5511694348247982
OG0005231	-0.31665024819056176	34	0.028108040147151844	0.7379564495808381	-1.5511694348247982
OG0008492	0.31665024819056176	34	0.028108040147151844	0.7379564495808381	1.5511694348247982
OG0010607	-0.3205643240069019	33	0.028667400488258218	0.7379564495808381	-1.542611686362527
OG0006848	-0.3205643240069019	33	0.028667400488258218	0.7379564495808381	-1.542611686362527
OG0008580	0.3205643240069019	33	0.028667400488258218	0.7379564495808381	1.542611686362527
OG0012688	-0.3205643240069019	33	0.028667400488258218	0.7379564495808381	-1.542611686362527
OG0007616	0.3205643240069019	33	0.028667400488258218	0.7379564495808381	1.542611686362527
OG0010591	-0.3205643240069019	33	0.028667400488258218	0.7379564495808381	-1.542611686362527
OG0013609	-0.3205643240069019	33	0.028667400488258218	0.7379564495808381	-1.542611686362527
OG0010357	0.3205643240069019	33	0.028667400488258218	0.7379564495808381	1.542611686362527
OG0009256	0.3205643240069019	33	0.028667400488258218	0.7379564495808381	1.542611686362527
OG0012194	-0.3205643240069019	33	0.028667400488258218	0.7379564495808381	-1.542611686362527
OG0009944	0.3205643240069019	33	0.028667400488258218	0.7379564495808381	1.542611686362527
OG0007138	-0.3205643240069019	33	0.028667400488258218	0.7379564495808381	-1.542611686362527
OG0005993	0.3880387398411941	23	0.029096331741252198	0.7379564495808381	1.536161760325151
OG0005649	-0.3246172270321178	32	0.02927250918630454	0.7379564495808381	-1.5335400490366509
OG0008952	-0.3246172270321178	32	0.02927250918630454	0.7379564495808381	-1.5335400490366509
OG0006683	0.3246172270321178	32	0.02927250918630454	0.7379564495808381	1.5335400490366509
OG0010685	-0.3246172270321178	32	0.02927250918630454	0.7379564495808381	-1.5335400490366509
OG0012119	-0.3246172270321178	32	0.02927250918630454	0.7379564495808381	-1.5335400490366509
OG0009094	0.3246172270321178	32	0.02927250918630454	0.7379564495808381	1.5335400490366509
OG0014119	0.32881626097510186	31	0.029929064720987882	0.7379564495808381	1.5239068545884946
OG0007019	0.32881626097510186	31	0.029929064720987882	0.7379564495808381	1.5239068545884946
OG0008808	0.32881626097510186	31	0.029929064720987882	0.7379564495808381	1.5239068545884946
OG0011141	-0.32881626097510186	31	0.029929064720987882	0.7379564495808381	-1.5239068545884946
OG0013983	-0.32881626097510186	31	0.029929064720987882	0.7379564495808381	-1.5239068545884946
OG0008139	0.39531892982382755	22	0.030010413107631327	0.7379564495808381	1.5227280262635887
OG0012563	0.39531892982382755	22	0.030010413107631327	0.7379564495808381	1.5227280262635887
OG0008451	-0.33316908925667876	30	0.030643730969769717	0.7379564495808381	-1.5136583591132446
OG0014203	-0.33316908925667876	30	0.030643730969769717	0.7379564495808381	-1.5136583591132446
OG0013325	0.33768370769712824	29	0.031424346521782574	0.7379564495808381	1.5027337448252895
OG0006152	-0.33768370769712824	29	0.031424346521782574	0.7379564495808381	-1.5027337448252895
OG0013434	-0.33768370769712824	29	0.031424346521782574	0.7379564495808381	-1.5027337448252895
OG0011976	0.33768370769712824	29	0.031424346521782574	0.7379564495808381	1.5027337448252895
OG0008092	0.5504818825631803	12	0.031686388539793775	0.7379564495808381	1.4991272567584908
OG0014036	0.3423683940087303	28	0.03228018992415162	0.7379564495808381	1.4910639187217027
OG0012259	0.30277554863215667	35	0.0330062576612325	0.7379564495808381	1.4814037143613519
OG0007023	-0.30277554863215667	35	0.0330062576612325	0.7379564495808381	-1.4814037143613519
OG0006871	0.30277554863215667	35	0.0330062576612325	0.7379564495808381	1.4814037143613519
OG0009725	-0.30277554863215667	35	0.0330062576612325	0.7379564495808381	-1.4814037143613519
OG0005174	-0.30277554863215667	35	0.0330062576612325	0.7379564495808381	-1.4814037143613519
OG0013206	0.30277554863215667	35	0.0330062576612325	0.7379564495808381	1.4814037143613519
OG0005302	0.30277554863215667	35	0.0330062576612325	0.7379564495808381	1.4814037143613519
OG0014080	-0.30277554863215667	35	0.0330062576612325	0.7379564495808381	-1.4814037143613519
OG0012167	0.30277554863215667	35	0.0330062576612325	0.7379564495808381	1.4814037143613519
OG0011136	-0.30277554863215667	35	0.0330062576612325	0.7379564495808381	-1.4814037143613519
OG0006052	-0.30277554863215667	35	0.0330062576612325	0.7379564495808381	-1.4814037143613519
OG0005570	0.30277554863215667	35	0.0330062576612325	0.7379564495808381	1.4814037143613519
OG0012765	-0.30277554863215667	35	0.0330062576612325	0.7379564495808381	-1.4814037143613519
OG0006682	0.30277554863215667	35	0.0330062576612325	0.7379564495808381	1.4814037143613519
OG0012574	0.30277554863215667	35	0.0330062576612325	0.7379564495808381	1.4814037143613519
OG0007399	-0.30277554863215667	35	0.0330062576612325	0.7379564495808381	-1.4814037143613519
OG0005953	-0.30277554863215667	35	0.0330062576612325	0.7379564495808381	-1.4814037143613519
OG0006799	0.30277554863215667	35	0.0330062576612325	0.7379564495808381	1.4814037143613519
OG0009224	-0.30277554863215667	35	0.0330062576612325	0.7379564495808381	-1.4814037143613519
OG0011539	0.3472316238043427	27	0.033222318819184554	0.7379564495808381	1.4785700583617163
OG0009062	0.3472316238043427	27	0.033222318819184554	0.7379564495808381	1.4785700583617163
OG0008102	0.30609523991754306	34	0.033788839383669576	0.7379564495808381	1.4712267255948768
OG0008472	0.30609523991754306	34	0.033788839383669576	0.7379564495808381	1.4712267255948768
OG0014192	0.30609523991754306	34	0.033788839383669576	0.7379564495808381	1.4712267255948768
OG0009406	-0.30609523991754306	34	0.033788839383669576	0.7379564495808381	-1.4712267255948768
OG0010716	-0.30609523991754306	34	0.033788839383669576	0.7379564495808381	-1.4712267255948768
OG0011463	-0.30609523991754306	34	0.033788839383669576	0.7379564495808381	-1.4712267255948768
OG0006476	0.30609523991754306	34	0.033788839383669576	0.7379564495808381	1.4712267255948768
OG0011048	-0.30609523991754306	34	0.033788839383669576	0.7379564495808381	-1.4712267255948768
OG0006872	0.30609523991754306	34	0.033788839383669576	0.7379564495808381	1.4712267255948768
OG0014422	0.3095103817997673	33	0.03463665404991489	0.7379564495808381	1.4604640680935919
OG0010768	0.3095103817997673	33	0.03463665404991489	0.7379564495808381	1.4604640680935919
OG0010749	0.3095103817997673	33	0.03463665404991489	0.7379564495808381	1.4604640680935919
OG0007040	-0.3095103817997673	33	0.03463665404991489	0.7379564495808381	-1.4604640680935919
OG0010061	0.35752774291867445	25	0.035421319096725586	0.7379564495808381	1.4507352696348805
OG0012018	-0.3130237546381136	32	0.03555790569992098	0.7379564495808381	-1.4490638261538067
OG0006201	-0.3130237546381136	32	0.03555790569992098	0.7379564495808381	-1.4490638261538067
OG0008008	0.3130237546381136	32	0.03555790569992098	0.7379564495808381	1.4490638261538067
OG0005949	-0.3130237546381136	32	0.03555790569992098	0.7379564495808381	-1.4490638261538067
OG0005044	-0.3130237546381136	32	0.03555790569992098	0.7379564495808381	-1.4490638261538067
OG0008377	-0.3130237546381136	32	0.03555790569992098	0.7379564495808381	-1.4490638261538067
OG0005998	-0.3130237546381136	32	0.03555790569992098	0.7379564495808381	-1.4490638261538067
OG0011856	0.3130237546381136	32	0.03555790569992098	0.7379564495808381	1.4490638261538067
OG0012601	0.316637880938987	31	0.0365621914341903	0.7379564495808381	1.4369677817769972
OG0006615	-0.316637880938987	31	0.0365621914341903	0.7379564495808381	-1.4369677817769972
OG0007534	-0.316637880938987	31	0.0365621914341903	0.7379564495808381	-1.4369677817769972
OG0007384	-0.316637880938987	31	0.0365621914341903	0.7379564495808381	-1.4369677817769972
OG0013009	-0.316637880938987	31	0.0365621914341903	0.7379564495808381	-1.4369677817769972
OG0012281	-0.3629770043203139	24	0.0367138563627041	0.7379564495808381	-1.435169995526507
OG0005997	0.4383570037596046	17	0.03688842570704989	0.7379564495808381	1.4331098788293162
OG0005512	-0.3203548935160373	30	0.03766080229574692	0.7379564495808381	-1.4241104323569442
OG0005959	0.3203548935160373	30	0.03766080229574692	0.7379564495808381	1.4241104323569442
OG0013433	-0.3203548935160373	30	0.03766080229574692	0.7379564495808381	-1.4241104323569442
OG0008604	-0.32417635938924316	29	0.03886710381241721	0.7379564495808381	-1.4104178196760941
OG0009306	0.32417635938924316	29	0.03886710381241721	0.7379564495808381	1.4104178196760941
OG0007387	-0.32417635938924316	29	0.03886710381241721	0.7379564495808381	-1.4104178196760941
OG0009903	-0.2926830303444181	35	0.039308739953814724	0.7379564495808381	-1.4055108773164129
OG0008409	-0.2926830303444181	35	0.039308739953814724	0.7379564495808381	-1.4055108773164129
OG0006379	-0.2926830303444181	35	0.039308739953814724	0.7379564495808381	-1.4055108773164129
OG0006928	0.2926830303444181	35	0.039308739953814724	0.7379564495808381	1.4055108773164129
OG0013662	-0.2926830303444181	35	0.039308739953814724	0.7379564495808381	-1.4055108773164129
OG0014186	0.2926830303444181	35	0.039308739953814724	0.7379564495808381	1.4055108773164129
OG0010581	0.2926830303444181	35	0.039308739953814724	0.7379564495808381	1.4055108773164129
OG0011031	0.2926830303444181	35	0.039308739953814724	0.7379564495808381	1.4055108773164129
OG0012923	0.2926830303444181	35	0.039308739953814724	0.7379564495808381	1.4055108773164129
OG0009260	-0.2926830303444181	35	0.039308739953814724	0.7379564495808381	-1.4055108773164129
OG0010347	0.2926830303444181	35	0.039308739953814724	0.7379564495808381	1.4055108773164129
OG0012568	0.2926830303444181	35	0.039308739953814724	0.7379564495808381	1.4055108773164129
OG0005546	-0.2926830303444181	35	0.039308739953814724	0.7379564495808381	-1.4055108773164129
OG0008436	0.2926830303444181	35	0.039308739953814724	0.7379564495808381	1.4055108773164129
OG0006242	-0.2926830303444181	35	0.039308739953814724	0.7379564495808381	-1.4055108773164129
OG0006449	0.2926830303444181	35	0.039308739953814724	0.7379564495808381	1.4055108773164129
OG0007995	0.2926830303444181	35	0.039308739953814724	0.7379564495808381	1.4055108773164129
OG0013189	-0.2926830303444181	35	0.039308739953814724	0.7379564495808381	-1.4055108773164129
OG0009976	0.2926830303444181	35	0.039308739953814724	0.7379564495808381	1.4055108773164129
OG0010484	0.2926830303444181	35	0.039308739953814724	0.7379564495808381	1.4055108773164129
OG0009817	0.37451267035941554	22	0.03980711480122419	0.7379564495808381	1.4000392987111987
OG0006847	0.32810304425836656	28	0.04019702141352897	0.7379564495808381	1.395806126805931
OG0006454	0.32810304425836656	28	0.04019702141352897	0.7379564495808381	1.395806126805931
OG0006852	0.32810304425836656	28	0.04019702141352897	0.7379564495808381	1.395806126805931
OG0011521	0.32810304425836656	28	0.04019702141352897	0.7379564495808381	1.395806126805931
OG0014320	0.2955402316445243	34	0.04042397933690859	0.7379564495808381	1.3933609367634157
OG0006990	-0.2955402316445243	34	0.04042397933690859	0.7379564495808381	-1.3933609367634157
OG0009759	0.2955402316445243	34	0.04042397933690859	0.7379564495808381	1.3933609367634157
OG0014432	0.2955402316445243	34	0.04042397933690859	0.7379564495808381	1.3933609367634157
OG0012346	0.2955402316445243	34	0.04042397933690859	0.7379564495808381	1.3933609367634157
OG0012171	0.2955402316445243	34	0.04042397933690859	0.7379564495808381	1.3933609367634157
OG0009822	0.2955402316445243	34	0.04042397933690859	0.7379564495808381	1.3933609367634157
OG0014022	-0.2955402316445243	34	0.04042397933690859	0.7379564495808381	-1.3933609367634157
OG0013359	0.2955402316445243	34	0.04042397933690859	0.7379564495808381	1.3933609367634157
OG0008623	-0.2955402316445243	34	0.04042397933690859	0.7379564495808381	-1.3933609367634157
OG0009697	-0.2955402316445243	34	0.04042397933690859	0.7379564495808381	-1.3933609367634157
OG0005604	0.2955402316445243	34	0.04042397933690859	0.7379564495808381	1.3933609367634157
OG0009314	0.2955402316445243	34	0.04042397933690859	0.7379564495808381	1.3933609367634157
OG0011888	0.2955402316445243	34	0.04042397933690859	0.7379564495808381	1.3933609367634157
OG0010282	-0.2955402316445243	34	0.04042397933690859	0.7379564495808381	-1.3933609367634157
OG0007239	0.2955402316445243	34	0.04042397933690859	0.7379564495808381	1.3933609367634157
OG0013969	-0.2955402316445243	34	0.04042397933690859	0.7379564495808381	-1.3933609367634157
OG0006625	-0.2955402316445243	34	0.04042397933690859	0.7379564495808381	-1.3933609367634157
OG0012989	0.2955402316445243	34	0.04042397933690859	0.7379564495808381	1.3933609367634157
OG0008571	0.2955402316445243	34	0.04042397933690859	0.7379564495808381	1.3933609367634157
OG0012880	-0.2955402316445243	34	0.04042397933690859	0.7379564495808381	-1.3933609367634157
OG0010640	0.2955402316445243	34	0.04042397933690859	0.7379564495808381	1.3933609367634157
OG0007749	-0.2955402316445243	34	0.04042397933690859	0.7379564495808381	-1.3933609367634157
OG0011683	0.2955402316445243	34	0.04042397933690859	0.7379564495808381	1.3933609367634157
OG0011819	-0.2984564395926328	33	0.04163685678277364	0.7379564495808381	-1.3805220633454924
OG0014269	0.2984564395926328	33	0.04163685678277364	0.7379564495808381	1.3805220633454924
OG0009982	0.2984564395926328	33	0.04163685678277364	0.7379564495808381	1.3805220633454924
OG0007646	0.2984564395926328	33	0.04163685678277364	0.7379564495808381	1.3805220633454924
OG0005300	0.2984564395926328	33	0.04163685678277364	0.7379564495808381	1.3805220633454924
OG0005038	-0.2984564395926328	33	0.04163685678277364	0.7379564495808381	-1.3805220633454924
OG0011920	-0.2984564395926328	33	0.04163685678277364	0.7379564495808381	-1.3805220633454924
OG0011696	0.2984564395926328	33	0.04163685678277364	0.7379564495808381	1.3805220633454924
OG0006445	0.2984564395926328	33	0.04163685678277364	0.7379564495808381	1.3805220633454924
OG0007108	-0.2984564395926328	33	0.04163685678277364	0.7379564495808381	-1.3805220633454924
OG0006044	-0.2984564395926328	33	0.04163685678277364	0.7379564495808381	-1.3805220633454924
OG0013526	0.2984564395926328	33	0.04163685678277364	0.7379564495808381	1.3805220633454924
OG0008554	0.2984564395926328	33	0.04163685678277364	0.7379564495808381	1.3805220633454924
OG0010621	-0.2984564395926328	33	0.04163685678277364	0.7379564495808381	-1.3805220633454924
OG0011502	0.2984564395926328	33	0.04163685678277364	0.7379564495808381	1.3805220633454924
OG0012298	0.3321345966824148	27	0.041669665306970007	0.7379564495808381	1.3801799878057364
OG0013438	-0.3014302822441094	32	0.042960146028425066	0.7379564495808381	-1.3669342510694082
OG0008332	0.3044595009028721	31	0.044408861381426266	0.7379564495808381	1.3525303617532056
OG0006303	-0.3044595009028721	31	0.044408861381426266	0.7379564495808381	-1.3525303617532056
OG0007028	0.3044595009028721	31	0.044408861381426266	0.7379564495808381	1.3525303617532056
OG0011924	0.3044595009028721	31	0.044408861381426266	0.7379564495808381	1.3525303617532056
OG0005992	-0.3044595009028721	31	0.044408861381426266	0.7379564495808381	-1.3525303617532056
OG0007621	0.3044595009028721	31	0.044408861381426266	0.7379564495808381	1.3525303617532056
OG0007038	0.3044595009028721	31	0.044408861381426266	0.7379564495808381	1.3525303617532056
OG0011903	0.3405026123034995	25	0.04514062557215464	0.7379564495808381	1.3454324266350344
OG0006066	0.3075406977753958	30	0.04600075485285108	0.7379564495808381	1.3372350416719456
OG0008725	0.3075406977753958	30	0.04600075485285108	0.7379564495808381	1.3372350416719456
OG0010345	-0.3075406977753958	30	0.04600075485285108	0.7379564495808381	-1.3372350416719456
OG0012092	-0.3075406977753958	30	0.04600075485285108	0.7379564495808381	-1.3372350416719456
OG0014440	-0.39344473768231686	19	0.04630159491510997	0.7379564495808381	-1.3344040489193814
OG0005103	0.28259051205667957	35	0.046604888452373525	0.7379564495808381	1.3315685271610023
OG0014278	0.28259051205667957	35	0.046604888452373525	0.7379564495808381	1.3315685271610023
OG0008749	0.28259051205667957	35	0.046604888452373525	0.7379564495808381	1.3315685271610023
OG0013875	-0.28259051205667957	35	0.046604888452373525	0.7379564495808381	-1.3315685271610023
OG0009719	-0.28259051205667957	35	0.046604888452373525	0.7379564495808381	-1.3315685271610023
OG0011042	0.28259051205667957	35	0.046604888452373525	0.7379564495808381	1.3315685271610023
OG0013847	-0.28259051205667957	35	0.046604888452373525	0.7379564495808381	-1.3315685271610023
OG0006446	0.28259051205667957	35	0.046604888452373525	0.7379564495808381	1.3315685271610023
OG0005952	0.28259051205667957	35	0.046604888452373525	0.7379564495808381	1.3315685271610023
OG0006103	0.28259051205667957	35	0.046604888452373525	0.7379564495808381	1.3315685271610023
OG0007124	0.28259051205667957	35	0.046604888452373525	0.7379564495808381	1.3315685271610023
OG0009163	0.28259051205667957	35	0.046604888452373525	0.7379564495808381	1.3315685271610023
OG0008140	0.28259051205667957	35	0.046604888452373525	0.7379564495808381	1.3315685271610023
OG0005652	0.28259051205667957	35	0.046604888452373525	0.7379564495808381	1.3315685271610023
OG0007824	-0.28259051205667957	35	0.046604888452373525	0.7379564495808381	-1.3315685271610023
OG0005435	0.28259051205667957	35	0.046604888452373525	0.7379564495808381	1.3315685271610023
OG0011067	0.310669011081358	29	0.04775694786088037	0.7379564495808381	1.320963436684673
OG0010370	0.310669011081358	29	0.04775694786088037	0.7379564495808381	1.320963436684673
OG0006789	0.2849852233715056	34	0.04813239621958199	0.7379564495808381	1.3175625169007161
OG0009630	0.2849852233715056	34	0.04813239621958199	0.7379564495808381	1.3175625169007161
OG0013749	-0.2849852233715056	34	0.04813239621958199	0.7379564495808381	-1.3175625169007161
OG0010231	-0.2849852233715056	34	0.04813239621958199	0.7379564495808381	-1.3175625169007161
OG0008534	0.2849852233715056	34	0.04813239621958199	0.7379564495808381	1.3175625169007161
OG0010305	0.2849852233715056	34	0.04813239621958199	0.7379564495808381	1.3175625169007161
OG0014312	0.2849852233715056	34	0.04813239621958199	0.7379564495808381	1.3175625169007161
OG0006452	-0.2849852233715056	34	0.04813239621958199	0.7379564495808381	-1.3175625169007161
OG0013542	-0.2849852233715056	34	0.04813239621958199	0.7379564495808381	-1.3175625169007161
OG0010903	-0.2849852233715056	34	0.04813239621958199	0.7379564495808381	-1.3175625169007161
OG0007310	0.2849852233715056	34	0.04813239621958199	0.7379564495808381	1.3175625169007161
OG0005446	-0.2849852233715056	34	0.04813239621958199	0.7379564495808381	-1.3175625169007161
OG0005421	0.2849852233715056	34	0.04813239621958199	0.7379564495808381	1.3175625169007161
OG0009680	0.2849852233715056	34	0.04813239621958199	0.7379564495808381	1.3175625169007161
OG0009947	-0.2849852233715056	34	0.04813239621958199	0.7379564495808381	-1.3175625169007161
OG0006759	0.2849852233715056	34	0.04813239621958199	0.7379564495808381	1.3175625169007161
OG0012846	0.2849852233715056	34	0.04813239621958199	0.7379564495808381	1.3175625169007161
OG0011726	-0.2849852233715056	34	0.04813239621958199	0.7379564495808381	-1.3175625169007161
OG0009482	0.2849852233715056	34	0.04813239621958199	0.7379564495808381	1.3175625169007161
OG0013228	-0.2849852233715056	34	0.04813239621958199	0.7379564495808381	-1.3175625169007161
OG0006898	0.2849852233715056	34	0.04813239621958199	0.7379564495808381	1.3175625169007161
OG0007722	-0.3492348658570747	23	0.04953461343562668	0.7379564495808381	-1.3050912218594655
OG0010041	0.3138376945080028	28	0.04970274086760848	0.7379564495808381	1.3036196613500377
OG0012567	0.3138376945080028	28	0.04970274086760848	0.7379564495808381	1.3036196613500377
OG0008995	0.2874024973854982	33	0.04979948685602862	0.7379564495808381	1.3027751322752898
OG0014089	0.2874024973854982	33	0.04979948685602862	0.7379564495808381	1.3027751322752898
OG0011897	0.2874024973854982	33	0.04979948685602862	0.7379564495808381	1.3027751322752898
OG0005082	0.2874024973854982	33	0.04979948685602862	0.7379564495808381	1.3027751322752898
OG0010257	0.2874024973854982	33	0.04979948685602862	0.7379564495808381	1.3027751322752898
OG0005873	-0.2874024973854982	33	0.04979948685602862	0.7379564495808381	-1.3027751322752898
OG0007570	0.2874024973854982	33	0.04979948685602862	0.7379564495808381	1.3027751322752898
OG0011062	-0.2874024973854982	33	0.04979948685602862	0.7379564495808381	-1.3027751322752898
OG0012323	-0.2874024973854982	33	0.04979948685602862	0.7379564495808381	-1.3027751322752898
