N0.HOG0000280	6.41052e-64	4.55379e-46	2.53798e-37	3.95731e-31	3.29305e-26	
N0.HOG0000288	1.12567e-102	1.82663e-74	1.15919e-59	1.73107e-48	1.1628e-37	
N0.HOG0000298	5.33737e-26	6.42962e-21	2.66217e-18	1.23169e-16	9.61481e-16	
N0.HOG0000300	3.70518e-68	5.20503e-50	6.80066e-41	2.22471e-34	1.97983e-28	
N0.HOG0000316	4.52881e-82	6.08439e-61	1.01462e-49	4.66214e-41	1.38444e-32	
N0.HOG0000317	6.32333e-68	1.30225e-48	6.08781e-39	3.3383e-32	1.27233e-26	
N0.HOG0000326	1.24514e-07	4.00733e-08	3.85397e-09	7.44527e-11	1.03842e-13	
N0.HOG0000330	4.82104e-05	9.68874e-05	7.58181e-05	2.47566e-05	1.05585e-06	
N0.HOG0000334	2.71461e-70	3.59234e-52	1.08468e-42	1.68751e-35	1.13396e-28	
N0.HOG0000337	1.32806e-46	5.22695e-34	8.20523e-28	1.3579e-23	1.75766e-20	
N0.HOG0000343	4.71675e-41	3.44881e-31	3.4367e-26	9.20401e-23	2.96165e-20	
N0.HOG0000344	1.82839e-86	1.80037e-62	4.89925e-50	7.03788e-41	1.91606e-32	
N0.HOG0000350	2.68859e-54	7.12597e-40	1.89075e-32	2.73768e-27	3.99945e-23	
N0.HOG0000352	3.48395e-57	5.01348e-43	1.38544e-35	2.82672e-30	1.66088e-25	
N0.HOG0000360	2.51599e-48	1.0767e-37	3.35467e-32	2.59375e-28	5.48341e-25	
N0.HOG0000361	1.88152e-75	8.93087e-56	2.22805e-45	1.51573e-37	4.04914e-30	
N0.HOG0000368	2.76938e-97	4.60363e-74	1.3961e-61	1.10406e-51	1.19207e-41	
N0.HOG0000375	2.77353e-17	1.15762e-14	2.55727e-13	1.55822e-12	2.14839e-12	
N0.HOG0000376	1.25537e-65	1.13525e-49	4.12934e-41	1.0226e-34	8.56153e-29	
N0.HOG0000389	1.64315e-30	1.44481e-23	3.42123e-20	2.48858e-18	1.34518e-17	
N0.HOG0000390	1.76126e-48	1.26625e-36	1.8376e-30	4.00085e-26	1.4262e-22	
N0.HOG0000394	3.85106e-07	5.87132e-07	5.17731e-07	2.34077e-07	1.92888e-08	
N0.HOG0000398	4.10297e-62	1.05842e-45	4.14245e-37	7.58256e-31	2.44951e-25	
N0.HOG0000405	1.34008e-74	2.53968e-56	1.35588e-46	2.68043e-39	2.49426e-32	
N0.HOG0000409	5.17376e-47	1.06531e-35	6.60211e-30	6.48329e-26	1.09547e-22	
N0.HOG0000410	2.78494e-61	3.08382e-46	2.45601e-38	1.8201e-32	5.29039e-27	
N0.HOG0000412	1.32712e-05	1.4687e-05	4.19457e-06	3.39466e-07	1.77098e-09	
N0.HOG0000413	0.00107249	0.000552284	0.00019674	3.66583e-05	9.72251e-07	
N0.HOG0000424	2.14184e-22	3.40876e-18	8.54824e-17	1.41488e-16	4.28474e-17	
N0.HOG0000429	0.00123088	0.000782365	0.000316591	6.38811e-05	1.77632e-06	
N0.HOG0000430	3.40487e-07	1.80036e-06	1.89759e-06	7.63981e-07	4.35105e-08	
N0.HOG0000439	0.00123088	0.000782365	0.000316591	6.38811e-05	1.77632e-06	
N0.HOG0000447	2.61259e-70	4.05913e-55	1.1489e-46	5.40487e-40	3.3563e-33	
N0.HOG0000448	6.35566e-43	2.43588e-31	8.23305e-26	2.8035e-22	6.01731e-20	
N0.HOG0000454	8.39428e-22	2.79609e-18	4.48972e-17	7.84687e-17	5.06345e-17	
N0.HOG0000462	5.8757e-05	0.000133976	0.000108341	3.54678e-05	1.46908e-06	
N0.HOG0000466	8.15178e-75	1.37567e-55	2.28017e-45	9.3899e-38	2.89518e-30	
N0.HOG0000472	8.41853e-50	1.106e-36	4.78595e-30	1.92554e-25	9.05836e-22	
N0.HOG0000488	0.00210241	0.00199525	0.000908472	0.000184571	4.56932e-06	
N0.HOG0000496	3.46205e-28	3.64141e-22	5.23578e-19	6.29672e-17	1.26611e-15	
N0.HOG0000517	2.3927e-29	2.61031e-23	3.57729e-20	4.3486e-18	1.09357e-16	
N0.HOG0000520	2.45934e-05	2.68214e-05	1.64276e-05	4.9248e-06	2.2578e-07	
N0.HOG0000524	7.97947e-33	3.21772e-26	9.79292e-23	2.73233e-20	1.54985e-18	
N0.HOG0000529	2.73879e-38	1.58022e-29	4.20338e-25	3.5864e-22	3.55497e-20	
N0.HOG0000544	3.62101e-65	2.31385e-50	1.46418e-42	1.52947e-36	1.70482e-30	
N0.HOG0000556	1.19341e-23	2.80623e-18	5.34616e-16	7.01652e-15	7.2063e-15	
N0.HOG0000565	3.65366e-09	2.84554e-08	5.48967e-08	4.16444e-08	5.08846e-09	
N0.HOG0000566	5.61065e-07	1.68091e-06	8.69788e-07	1.12126e-07	9.19075e-10	
N0.HOG0000567	3.60916e-07	2.64875e-06	4.26047e-06	2.54618e-06	2.18908e-07	
N0.HOG0000568	4.24108e-05	8.03924e-05	6.3199e-05	2.128e-05	9.71744e-07	
N0.HOG0000570	6.3432e-53	2.91426e-40	2.21028e-33	2.66788e-28	9.2136e-24	
N0.HOG0000572	3.26018e-06	8.45084e-06	5.23902e-06	1.09468e-06	2.12881e-08	
N0.HOG0000573	1.85232e-14	9.9982e-13	5.8117e-12	9.44014e-12	2.66093e-12	
N0.HOG0000574	7.81668e-33	6.47845e-26	1.61432e-22	2.19686e-20	5.02433e-19	
N0.HOG0000577	3.80467e-07	4.90628e-06	8.69606e-06	5.11574e-06	3.91616e-07	
N0.HOG0000581	0.00151752	0.00119722	0.000529831	0.000110643	3.01269e-06	
N0.HOG0000582	3.30508e-05	5.30589e-05	3.99284e-05	1.34079e-05	6.37258e-07	
N0.HOG0000587	3.24214e-64	6.44085e-49	1.06165e-40	1.7598e-34	1.45824e-28	
N0.HOG0000597	6.67273e-31	5.13706e-25	7.00736e-22	1.04528e-19	5.53471e-18	
N0.HOG0000599	3.23971e-34	1.88227e-26	1.60921e-22	6.6762e-20	4.3949e-18	
N0.HOG0000600	5.97835e-31	2.94466e-24	8.14469e-21	1.36951e-18	3.61601e-17	
N0.HOG0000606	6.21355e-51	2.50155e-38	8.91259e-32	5.28982e-27	9.6395e-23	
N0.HOG0000608	0.00210241	0.00199525	0.000908472	0.000184571	4.56932e-06	
N0.HOG0000609	2.49762e-29	8.03826e-23	2.30332e-19	6.50875e-17	4.54783e-15	
N0.HOG0000610	9.2816e-21	1.34301e-16	8.74232e-15	5.63932e-14	3.24903e-14	
N0.HOG0000611	1.47755e-40	8.63597e-31	1.11793e-25	4.1026e-22	2.56951e-19	
N0.HOG0000617	0.00190069	0.00172033	0.000778755	0.000159628	4.07076e-06	
N0.HOG0000620	2.27105e-17	1.86386e-13	1.13565e-11	1.11974e-10	1.70945e-10	
N0.HOG0000621	4.56018e-28	5.43774e-23	1.55071e-20	7.33495e-19	1.26248e-17	
N0.HOG0000625	0.00210241	0.00199525	0.000908472	0.000184571	4.56932e-06	
N0.HOG0000630	9.99541e-35	1.24518e-26	1.14715e-22	4.34929e-20	2.32495e-18	
N0.HOG0000648	3.6444e-36	8.76484e-27	2.39112e-22	1.67673e-19	1.34815e-17	
N0.HOG0000650	6.24134e-23	1.99927e-18	2.09419e-16	2.36847e-15	3.57549e-15	
N0.HOG0000655	2.69495e-26	3.98503e-21	1.59144e-18	1.17636e-16	1.34246e-15	
N0.HOG0000656	0.000158795	0.00021644	0.000111017	2.48788e-05	7.20173e-07	
N0.HOG0000661	3.4101e-24	1.05643e-19	1.32075e-17	3.20757e-16	9.79589e-16	
N0.HOG0000663	1.03502e-21	2.36695e-18	1.60258e-16	2.22703e-15	7.44079e-15	
N0.HOG0000667	4.86939e-17	2.35855e-14	4.66319e-13	2.02752e-12	1.32471e-12	
N0.HOG0000668	2.28488e-19	1.31473e-15	7.47013e-14	7.52569e-13	1.66243e-12	
N0.HOG0000669	1.7476e-10	2.98172e-09	1.04871e-08	1.39868e-08	3.485e-09	
N0.HOG0000671	5.03492e-08	2.45655e-07	1.60983e-07	2.65576e-08	3.30449e-10	
N0.HOG0000673	1.27414e-17	1.18389e-14	3.06383e-13	1.44704e-12	9.13304e-13	
N0.HOG0000674	1.30157e-25	5.85803e-20	2.53e-17	1.44333e-15	7.6895e-15	
N0.HOG0000679	2.21661e-10	1.59874e-09	4.13802e-09	4.66651e-09	1.0687e-09	
N0.HOG0000680	1.24614e-43	1.11589e-32	5.26714e-27	5.31306e-23	9.69761e-20	
N0.HOG0000682	1.14803e-51	4.97387e-41	2.99776e-35	6.68994e-31	8.29327e-27	
N0.HOG0000692	0.00210241	0.00199525	0.000908472	0.000184571	4.56932e-06	
N0.HOG0000706	2.13829e-07	1.06384e-06	7.33239e-07	1.31998e-07	1.90282e-09	
N0.HOG0000707	2.01582e-11	6.35306e-10	2.13546e-09	2.51768e-09	5.48353e-10	
N0.HOG0000708	6.20301e-15	1.27766e-12	1.27293e-11	3.53704e-11	1.83789e-11	
N0.HOG0000712	3.58063e-26	1.14248e-21	8.98857e-20	8.06902e-19	3.06565e-18	
N0.HOG0000713	3.5339e-36	4.50712e-29	3.06857e-25	1.48343e-22	1.89802e-20	
N0.HOG0000715	4.23779e-50	2.73131e-38	6.60273e-32	3.95856e-27	9.46694e-23	
N0.HOG0000718	2.09137e-35	1.03503e-27	1.5624e-23	1.43355e-20	2.92779e-18	
N0.HOG0000719	7.92452e-17	1.99831e-13	2.78319e-12	6.09471e-12	1.12109e-12	
N0.HOG0000725	1.09426e-28	1.20872e-22	2.61715e-19	4.04051e-17	8.4797e-16	
N0.HOG0000726	1.80223e-39	6.5627e-29	7.02309e-24	1.26662e-20	2.08276e-18	
N0.HOG0000728	4.11507e-12	1.77215e-09	1.72602e-08	3.33821e-08	1.04746e-08	
N0.HOG0000730	1.92528e-45	2.34711e-35	7.64344e-30	1.04684e-25	5.75669e-22	
N0.HOG0000731	8.05526e-14	1.05493e-11	4.59628e-11	3.12712e-11	1.64743e-12	
N0.HOG0000732	0.00210241	0.00199525	0.000908472	0.000184571	4.56932e-06	
N0.HOG0000733	5.36567e-17	1.4542e-14	2.29461e-13	1.05193e-12	1.13785e-12	
N0.HOG0000734	5.3463e-10	1.12444e-08	3.09957e-08	2.71072e-08	2.97834e-09	
N0.HOG0000742	1.05986e-48	1.06326e-38	4.05909e-33	6.84214e-29	5.83505e-25	
N0.HOG0000743	5.57205e-52	5.86616e-39	5.21895e-32	6.68194e-27	2.23724e-22	
N0.HOG0000744	9.68245e-36	1.93181e-28	1.75812e-24	1.21905e-21	2.45827e-19	
N0.HOG0000751	6.35801e-28	3.81071e-21	6.81795e-18	6.31669e-16	5.71223e-15	
N0.HOG0000752	2.23683e-14	5.17411e-13	7.82078e-13	2.69745e-13	3.25465e-14	
N0.HOG0000756	3.39601e-28	2.28479e-22	1.74707e-19	1.15186e-17	1.34014e-16	
N0.HOG0000758	4.90348e-33	1.40673e-26	3.66396e-23	9.98719e-21	8.40676e-19	
N0.HOG0000766	1.88947e-12	2.6715e-10	1.87152e-09	3.62069e-09	8.84682e-10	
N0.HOG0000768	2.36968e-40	1.14022e-31	7.59716e-27	2.92961e-23	3.36608e-20	
N0.HOG0000769	8.69588e-33	2.89766e-26	1.14243e-22	4.02606e-20	3.69544e-18	
N0.HOG0000770	1.27129e-22	2.9675e-19	1.23502e-17	1.99141e-16	4.49863e-16	
N0.HOG0000772	1.11223e-30	8.37271e-24	1.9127e-20	4.06549e-18	2.79187e-16	
N0.HOG0000774	3.13518e-42	8.01545e-33	9.0428e-28	4.02559e-24	4.73605e-21	
N0.HOG0000775	1.84112e-19	3.81685e-15	2.67566e-13	1.8525e-12	1.10186e-12	
N0.HOG0000780	2.34083e-12	6.00045e-11	2.66726e-10	4.54131e-10	1.56499e-10	
N0.HOG0000781	0.00190069	0.00172033	0.000778755	0.000159628	4.07076e-06	
N0.HOG0000783	2.4889e-20	3.37709e-17	1.5184e-15	1.92399e-14	7.91138e-14	
N0.HOG0000784	1.32083e-33	4.33191e-27	1.86194e-23	8.18722e-21	1.14809e-18	
N0.HOG0000785	3.61362e-35	7.82872e-28	6.54068e-24	3.51908e-21	4.26376e-19	
N0.HOG0000787	1.79777e-08	1.40223e-07	1.94962e-07	9.48357e-08	5.76667e-09	
N0.HOG0000790	0.00190069	0.00172033	0.000778755	0.000159628	4.07076e-06	
N0.HOG0000791	9.8746e-36	4.92846e-28	4.66734e-24	2.68314e-21	4.03359e-19	
N0.HOG0000792	5.05172e-19	9.84249e-16	1.92111e-14	4.96623e-14	2.72838e-14	
N0.HOG0000793	5.01031e-44	4.68096e-35	2.90866e-30	1.24305e-26	3.31996e-23	
N0.HOG0000808	4.96598e-41	1.53028e-30	4.07018e-25	2.7674e-21	3.54384e-18	
N0.HOG0000810	9.71348e-42	2.74738e-32	2.80553e-27	1.08999e-23	1.19399e-20	
N0.HOG0000811	6.98911e-41	1.47659e-31	1.43706e-26	6.05647e-23	7.38024e-20	
N0.HOG0000813	2.71127e-38	9.01147e-29	5.63482e-24	1.12758e-20	7.95463e-18	
N0.HOG0000815	5.85854e-10	1.43823e-08	4.8022e-08	5.66118e-08	1.16538e-08	
N0.HOG0000817	3.99219e-07	3.07182e-06	4.9679e-06	2.9387e-06	2.44135e-07	
N0.HOG0000819	1.94318e-16	1.16699e-13	3.19873e-12	2.27679e-11	3.58297e-11	
N0.HOG0000821	2.59106e-18	3.54437e-15	1.61424e-13	1.79884e-12	4.88588e-12	
N0.HOG0000823	4.45453e-17	2.05527e-14	3.18358e-13	8.18528e-13	2.24493e-13	
N0.HOG0000826	5.32116e-28	3.11378e-22	3.18448e-19	2.86716e-17	4.30054e-16	
N0.HOG0000836	8.27225e-28	2.18494e-21	2.09772e-18	2.50107e-16	4.91357e-15	
N0.HOG0000837	6.82483e-07	1.8283e-06	2.04628e-06	1.0144e-06	7.95071e-08	
N0.HOG0000839	2.14878e-14	1.57052e-12	1.12688e-11	2.8597e-11	1.67598e-11	
N0.HOG0000841	0.00210241	0.00199525	0.000908472	0.000184571	4.56932e-06	
N0.HOG0000851	2.05497e-14	2.75874e-11	6.25669e-10	2.81773e-09	1.90849e-09	
N0.HOG0000852	1.18135e-33	3.42743e-27	1.12261e-23	4.58765e-21	8.29754e-19	
N0.HOG0000853	2.08543e-23	2.98125e-18	8.89588e-16	2.56857e-14	8.84785e-14	
N0.HOG0000854	0.00210241	0.00199525	0.000908472	0.000184571	4.56932e-06	
N0.HOG0000855	1.07442e-12	2.61269e-11	1.11038e-10	1.91658e-10	7.70906e-11	
N0.HOG0000856	2.50773e-25	1.96995e-19	1.11149e-16	4.11416e-15	1.41159e-14	
N0.HOG0000864	1.93803e-46	1.50563e-35	1.05054e-29	2.70252e-25	3.60876e-21	
N0.HOG0000868	1.30322e-09	1.7253e-08	4.25362e-08	3.75497e-08	5.14514e-09	
N0.HOG0000870	4.96839e-29	1.14912e-22	2.447e-19	3.81503e-17	9.71181e-16	
N0.HOG0000873	1.43435e-52	5.0183e-40	1.68397e-33	1.40428e-28	7.14512e-24	
N0.HOG0000874	6.90848e-12	7.91512e-10	6.98466e-09	1.72532e-08	6.87186e-09	
N0.HOG0000877	2.77714e-13	4.26407e-12	1.91518e-11	4.07987e-11	2.39335e-11	
N0.HOG0000880	4.41494e-07	8.15566e-07	8.09767e-07	3.97088e-07	3.45578e-08	
N0.HOG0000881	1.72848e-30	7.1311e-24	1.89319e-20	4.40319e-18	2.45518e-16	
N0.HOG0000885	0.00151752	0.00119722	0.000529831	0.000110643	3.01269e-06	
N0.HOG0000886	4.9286e-07	1.04647e-06	1.06925e-06	5.05354e-07	3.94812e-08	
N0.HOG0000893	4.13681e-11	4.98863e-09	2.48733e-08	2.93769e-08	8.00008e-09	
N0.HOG0000898	4.2045e-21	5.25422e-17	5.53688e-15	7.72874e-14	1.52857e-13	
N0.HOG0000901	2.95737e-25	7.49708e-21	1.80257e-18	7.33787e-17	7.34209e-16	
N0.HOG0000908	3.22949e-06	6.30061e-06	4.60292e-06	1.5116e-06	7.36903e-08	
N0.HOG0000915	2.01319e-10	2.45146e-08	1.51995e-07	2.37984e-07	4.95849e-08	
N0.HOG0000916	1.17579e-15	2.90621e-13	2.91301e-12	6.65347e-12	2.54125e-12	
N0.HOG0000926	2.67817e-20	9.52791e-17	3.13027e-15	1.467e-14	8.65423e-15	
N0.HOG0000929	6.83804e-09	7.3493e-08	1.52839e-07	1.15563e-07	1.3373e-08	
N0.HOG0000934	1.48641e-08	8.10324e-08	1.54265e-07	1.23111e-07	1.69269e-08	
N0.HOG0000935	0.000158795	0.00021644	0.000111017	2.48788e-05	7.20173e-07	
N0.HOG0000936	2.92139e-05	3.43285e-05	2.07839e-05	5.99831e-06	2.55078e-07	
N0.HOG0000938	8.7522e-09	2.91999e-08	4.47028e-08	3.20532e-08	4.37014e-09	
N0.HOG0000943	1.16256e-08	4.3558e-08	6.77328e-08	4.85058e-08	6.46054e-09	
N0.HOG0000950	0.00109442	0.000582659	0.000211433	3.95982e-05	1.03588e-06	
N0.HOG0000951	5.20873e-07	9.13719e-07	8.03268e-07	3.4628e-07	2.56612e-08	
N0.HOG0000954	2.56714e-26	6.02365e-21	3.30256e-18	2.1622e-16	3.75916e-15	
N0.HOG0000956	1.11274e-31	1.25627e-25	2.98379e-22	8.18248e-20	7.47056e-18	
N0.HOG0000964	1.84145e-22	1.24843e-17	2.01544e-15	3.36809e-14	7.21671e-14	
N0.HOG0000971	0.00104531	0.00051124	0.000174278	3.12147e-05	7.93372e-07	
N0.HOG0000972	4.69117e-05	9.32368e-05	7.37109e-05	2.45837e-05	1.08724e-06	
N0.HOG0000973	0.00155953	0.00124409	0.000544978	0.000111421	2.92572e-06	
N0.HOG0000974	0.000158795	0.00021644	0.000111017	2.48788e-05	7.20173e-07	
N0.HOG0000976	2.33728e-07	1.20451e-06	1.73131e-06	1.01738e-06	9.51429e-08	
N0.HOG0000977	1.25962e-32	1.54368e-25	8.63595e-22	3.97844e-19	5.21784e-17	
N0.HOG0000978	5.59981e-07	1.32215e-06	1.43188e-06	7.07949e-07	5.72173e-08	
N0.HOG0000982	0.00190069	0.00172033	0.000778755	0.000159628	4.07076e-06	
N0.HOG0000983	4.12309e-05	7.2397e-05	5.44353e-05	1.7773e-05	7.90965e-07	
N0.HOG0000985	6.46912e-37	3.03862e-29	4.55991e-25	5.58963e-22	2.75958e-19	
N0.HOG0000992	3.14494e-45	1.78868e-36	1.42277e-31	9.32073e-28	4.35069e-24	
N0.HOG0000994	7.39783e-07	2.00987e-06	2.22079e-06	1.08488e-06	8.34968e-08	
N0.HOG0000996	1.7488e-06	4.36632e-06	3.64534e-06	1.31702e-06	7.08572e-08	
N0.HOG0000999	1.96727e-16	1.85119e-14	1.25795e-13	1.93671e-13	3.81723e-14	
N0.HOG0001000	0.00109442	0.000582659	0.000211433	3.95982e-05	1.03588e-06	
N0.HOG0001001	2.44202e-05	2.72274e-05	1.71551e-05	5.27424e-06	2.46488e-07	
N0.HOG0001002	4.685e-23	8.72438e-19	1.50162e-16	3.72471e-15	1.58504e-14	
N0.HOG0001004	9.66157e-07	3.78056e-06	4.93687e-06	2.54315e-06	1.851e-07	
N0.HOG0001005	6.23014e-17	3.50341e-14	6.76414e-13	2.74475e-12	1.65562e-12	
N0.HOG0001006	1.65487e-26	2.44952e-20	2.36227e-17	1.61808e-15	1.51863e-14	
N0.HOG0001010	1.63405e-06	3.1436e-06	2.24525e-06	7.41771e-07	3.86898e-08	
N0.HOG0001012	7.92087e-41	2.81546e-30	4.42014e-25	2.03388e-21	2.27119e-18	
N0.HOG0001013	1.94106e-05	1.68652e-05	9.53838e-06	2.81912e-06	1.36434e-07	
N0.HOG0001015	2.39308e-05	2.5808e-05	1.59629e-05	4.88268e-06	2.31367e-07	
N0.HOG0001018	0.000110673	0.000147808	7.63338e-05	1.74179e-05	5.27585e-07	
N0.HOG0001019	0.00109442	0.000582659	0.000211433	3.95982e-05	1.03588e-06	
N0.HOG0001020	0.00148121	0.00113545	0.000492098	0.000100642	2.67313e-06	
N0.HOG0001022	1.97631e-19	1.69347e-15	1.05516e-13	8.08926e-13	6.89056e-13	
N0.HOG0001025	0.000110673	0.000147808	7.63338e-05	1.74179e-05	5.27585e-07	
N0.HOG0001026	0.00151752	0.00119722	0.000529831	0.000110643	3.01269e-06	
N0.HOG0001027	0.00151752	0.00119722	0.000529831	0.000110643	3.01269e-06	
N0.HOG0001028	0.000158795	0.00021644	0.000111017	2.48788e-05	7.20173e-07	
N0.HOG0001030	2.33621e-05	2.4511e-05	1.48825e-05	4.4757e-06	2.08402e-07	
N0.HOG0001033	1.64845e-05	1.1023e-05	5.25651e-06	1.38277e-06	6.17372e-08	
N0.HOG0001037	0.00151752	0.00119722	0.000529831	0.000110643	3.01269e-06	
N0.HOG0001040	2.33244e-05	2.389e-05	1.41404e-05	4.1576e-06	1.88781e-07	
N0.HOG0001041	0.00104531	0.00051124	0.000174278	3.12147e-05	7.93372e-07	
N0.HOG0001044	3.05863e-05	3.91241e-05	2.52148e-05	7.60932e-06	3.33048e-07	
N0.HOG0001048	2.1052e-06	4.28061e-06	3.21057e-06	1.1105e-06	6.1002e-08	
N0.HOG0001052	6.15966e-07	8.21291e-06	1.43384e-05	8.08939e-06	5.62289e-07	
N0.HOG0001053	5.01835e-11	1.35157e-09	2.72205e-09	1.15868e-09	4.25325e-11	
N0.HOG0001054	4.11976e-10	1.44917e-08	2.89484e-08	1.07111e-08	2.52631e-10	
N0.HOG0001055	9.18475e-23	1.4243e-18	1.93721e-16	3.52725e-15	1.03222e-14	
N0.HOG0001056	1.66075e-11	1.6664e-10	2.33841e-10	8.65293e-11	3.48426e-12	
N0.HOG0001058	1.80661e-11	2.95387e-10	1.12495e-09	1.70077e-09	5.30945e-10	
N0.HOG0001060	3.46726e-32	1.62974e-25	6.47879e-22	2.07509e-19	1.57949e-17	
N0.HOG0001061	2.35094e-14	3.68987e-12	2.48212e-11	3.90942e-11	9.97034e-12	
N0.HOG0001063	1.64845e-05	1.1023e-05	5.25651e-06	1.38277e-06	6.17372e-08	
N0.HOG0001064	8.80574e-27	3.51828e-21	2.88372e-18	2.94401e-16	7.25673e-15	
N0.HOG0001065	6.60334e-20	2.76256e-15	2.78001e-13	2.46797e-12	1.65653e-12	
N0.HOG0001066	6.85879e-32	7.72991e-25	3.77965e-21	1.27295e-18	8.1888e-17	
N0.HOG0001068	0.00210241	0.00199525	0.000908472	0.000184571	4.56932e-06	
N0.HOG0001069	1.5993e-36	1.52674e-28	2.50836e-24	2.96963e-21	1.26625e-18	
N0.HOG0001070	0.00107249	0.000552284	0.00019674	3.66583e-05	9.72251e-07	
N0.HOG0001074	0.00151752	0.00119722	0.000529831	0.000110643	3.01269e-06	
N0.HOG0001075	0.00210241	0.00199525	0.000908472	0.000184571	4.56932e-06	
N0.HOG0001078	0.00107249	0.000552284	0.00019674	3.66583e-05	9.72251e-07	
N0.HOG0001080	0.00210241	0.00199525	0.000908472	0.000184571	4.56932e-06	
N0.HOG0001082	0.00155953	0.00124409	0.000544978	0.000111421	2.92572e-06	
N0.HOG0001084	9.63822e-42	6.28458e-33	2.91586e-28	9.10541e-25	1.52398e-21	
N0.HOG0001085	0.00107249	0.000552284	0.00019674	3.66583e-05	9.72251e-07	
N0.HOG0001087	0.00151752	0.00119722	0.000529831	0.000110643	3.01269e-06	
N0.HOG0001089	0.00210241	0.00199525	0.000908472	0.000184571	4.56932e-06	
N0.HOG0001092	0.00107249	0.000552284	0.00019674	3.66583e-05	9.72251e-07	
N0.HOG0001093	0.00210241	0.00199525	0.000908472	0.000184571	4.56932e-06	
N0.HOG0001095	2.24802e-07	3.84777e-07	1.67714e-07	2.12894e-08	2.0757e-10	
N0.HOG0001097	0.00109442	0.000582659	0.000211433	3.95982e-05	1.03588e-06	
N0.HOG0001098	1.28786e-31	1.0542e-23	9.14168e-20	4.51519e-17	4.71218e-15	
